Feature ID,Feature Name,Feature Description,Rule ID,Rule Title,Scenario ID,Scenario Title,Scenario Steps,Scenario Tags,Work Item ID,Work Item Type,Work Item Title,Effort Points,Completion Sprint
679,"Administration: Workflow Management","",694,"A Workflow must have a Done Workstate by default",778,"A new Workflow is created","Given a user with a Project Administrator role
And they are viewing the Workflow administration pane
When Add Workflow is pressed
And the user enters 'New Workflow' as the Name
And they press Save
Then the new Workflow is saved
And 'New Workflow' is added to the Workflow list","",173,"User Story","[Administration] Adding a Workflow",4,"Sprint 9"
679,"Administration: Workflow Management","",695,"The Done Workstate is testable by default and cannot be changed",779,"Administrator attempts to change the Testable state of the Done Workstate","Given a Workflow which contains the default 'Done' Workstate
When a user edits the Workflow
Then the 'Done' Workstate has no Edit button","",175,"User Story","[Administration] Editing Workstates",3,"Sprint 9"
679,"Administration: Workflow Management","",696,"The Done Workstate cannot be deleted",780,"An Administrator attempts to delete a Done Workstate","Given a Workflow which contains the default 'Done' Workstate
When a user edits the Workflow
Then the 'Done' Workstate has no Delete button","",176,"User Story","[Administration] Deleting Workstates",3,"Sprint 9"
679,"Administration: Workflow Management","",700,"A Workflow can be created",972,"A new Workflow is cancelled","Given a user with an Administrator role
And they press Add Workflow from the Workflows pane of Administration
When the user has entered a name
And presses Cancel
Then the Workflow is not saved
And does not appear in the Workflow list","",173,"User Story","[Administration] Adding a Workflow",4,"Sprint 9"
679,"Administration: Workflow Management","",700,"A Workflow can be created",781,"An Administrator creates a new Workflow","Given I am on the Workflow administration page
When a Workflow is created with the name 'Workflow 1'
Then 'Workflow 1' is listed as an available Workflow","",173,"User Story","[Administration] Adding a Workflow",4,"Sprint 9"
679,"Administration: Workflow Management","",705,"Unused Workflows can be deleted",782,"An Administrator attempts to delete an unused Workflow","Given an unused Workflow
When an Administrator presses 'Delete'
And confirms the deletion
Then the Workflow is deleted
And no longer appears as an available Workflow","",177,"User Story","[Administration] Deleting Workflows",2,"Sprint 9"
679,"Administration: Workflow Management","",705,"Unused Workflows can be deleted",783,"An Administrator attempts to delete an assigned Workflow","Given an assigned Workflow
And an Administrator presses 'Delete'
When the information modal is shown indicating that the Workflow belongs to a Project
""[Workflow] is linked to [Project] and cannot be deleted""
And the user presses 'OK'
Then the Workflow is not deleted","",177,"User Story","[Administration] Deleting Workflows",2,"Sprint 9"
679,"Administration: Workflow Management","",973,"Workstates can be ordered within a Workflow",974,"The order of Work States is changed","Given a Workflow with [CurrentFlow] columns
When a new Workstate is added: In Review
And the Workstates are reordered
Then the Workflow order is [NewOrder]

[CurrentOrder]: Open, In Testing, Done
[NewOrder]: Open, In Review, In Testing, Done","",233,"User Story","[Administration] Ordering Workstates within a Workflow ",8,"Sprint Backlog"
777,"Administration: Workstate Management","",692,"Workstates can be marked as testable",785,"An Administrator changes a Testable Workstate to Non-Testable","Given a non-default Workstate with a Testable state
And no Work Items are assigned to the Workstate
When an Administrator toggles the Workstate to Non-Testable
And Saves
Then the Workstate is converted to Testable
And [WorkItems] moved to this Workstate appear under [TestState] from Touchdown

Examples

| WorkItems | TestState |
|:--|:--|
| Defect | Known Defect |
| User Story | Not listed |","",175,"User Story","[Administration] Editing Workstates",3,"Sprint 9"
777,"Administration: Workstate Management","",692,"Workstates can be marked as testable",784,"An Administrator changes a Non-Testable Workstate to Testable","Given a non-default Workstate with a Non-Testable state
And no Work Items are assigned to the Workstate
When an Administrator toggles the Workstate to Testable
And Saves
Then the Workstate is converted to Testable
And [WorkItems] moved to this Workstate appear under [TestState] from Touchdown

Examples

| WorkItems | TestState |
|:--|:--|
| Defect | Fixed Defect |
| User Story | Acceptance Test Report |","",175,"User Story","[Administration] Editing Workstates",3,"Sprint 9"
777,"Administration: Workstate Management","",693,"Workstates are not testable by default",786,"An Administrator creates a new Workstate","Given an Administrator edits a Workflow's Workstates
When the New Workstate modal appears
Then the Is Testable checkbox is not checked by default","",174,"User Story","[Administration] Adding Workstates",4,"Sprint 9"
777,"Administration: Workstate Management","",697,"An unused Workstate can be deleted",787,"An Administrator deletes an empty Workstate","Given a Workstate which is not used within a Workflow
When an Administrator presses 'Delete'
Then the Workflow is deleted 
And no longer appears as an available Workstate","",176,"User Story","[Administration] Deleting Workstates",3,"Sprint 9"
777,"Administration: Workstate Management","",698,"A Workstate name can be edited",788,"An Administrator renames an existing Workstate","Given a Workstate called: ""Oprn""
When an Administrator edits the Workstate
And changes the Name field to: ""Open""
And presses Save
Then the Workstate is listed with the name: ""Open""
And Mission displays ""Open"" as a Workstate","",175,"User Story","[Administration] Editing Workstates",3,"Sprint 9"
777,"Administration: Workstate Management","",701,"A Workstate must have a plain text name",789,"A Workstate has a name includes only alpha-numeric characters","Given an Administrator creates a new Workstate
And uses an alpha-numeric Name: ""Ready for testing""
When the user presses Save
Then the new Workstate is listed as ""Ready for testing""","",174,"User Story","[Administration] Adding Workstates",4,"Sprint 9"
777,"Administration: Workstate Management","",701,"A Workstate must have a plain text name",789,"A Workstate has a name includes only alpha-numeric characters","Given an Administrator creates a new Workstate
And uses an alpha-numeric Name: ""Ready for testing""
When the user presses Save
Then the new Workstate is listed as ""Ready for testing""","",175,"User Story","[Administration] Editing Workstates",3,"Sprint 9"
